Epoch 1/400: [===============] 100% | Error 10.8073 | Acc: 0.00777778 AT 19.7656 | val_Acc 0 | val_AT 19.9| nb_modif 4 | elaps: 1s
Epoch 38/400: [===============] 100% | Error 49.2313 | Acc: 0.915556 AT 2.62222 | val_Acc 0.915 | val_AT 2.52447| nb_modif 2 | elaps: 0s
Epoch 39/400: [===============] 100% | Error 49.2582 | Acc: 0.898889 AT 2.94611 | val_Acc 0.915 | val_AT 2.58262| nb_modif 3 | elaps: 1s
Epoch 40/400: [===============] 100% | Error 49.2614 | Acc: 0.897778 AT 2.99167 | val_Acc 0.915 | val_AT 2.58291| nb_modif 3 | elaps: 1s
Epoch 41/400: [===============] 100% | Error 49.2641 | Acc: 0.897778 AT 2.99167 | val_Acc 0.915 | val_AT 2.58291| nb_modif 2 | elaps: 0s
Epoch 42/400: [===============] 100% | Error 49.2673 | Acc: 0.882778 AT 3.26167 | val_Acc 0.915 | val_AT 2.58291| nb_modif 3 | elaps: 1s
Epoch 43/400: [===============] 100% | Error 49.2704 | Acc: 0.900556 AT 2.94444 | val_Acc 0.95 | val_AT 1.98791| nb_modif 3 | elaps: 1s
Epoch 44/400: [===============] 100% | Error 49.2725 | Acc: 0.949444 AT 2.11333 | val_Acc 0.95 | val_AT 1.94994| nb_modif 2 | elaps: 0s
Epoch 45/400: [===============] 100% | Error 49.2746 | Acc: 0.949444 AT 2.06167 | val_Acc 0.95 | val_AT 1.94975| nb_modif 2 | elaps: 0s
Epoch 46/400: [===============] 100% | Error 49.2757 | Acc: 0.949444 AT 2.06167 | val_Acc 0.95 | val_AT 1.94975| nb_modif 1 | elaps: 0s
Epoch 47/400: [===============] 100% | Error 49.2783 | Acc: 0.949444 AT 2.06167 | val_Acc 0.95 | val_AT 1.94975| nb_modif 2 | elaps: 0s
Epoch 48/400: [===============] 100% | Error 49.2803 | Acc: 0.949444 AT 2.06167 | val_Acc 0.95 | val_AT 1.94975| nb_modif 2 | elaps: 0s
Epoch 49/400: [===============] 100% | Error 49.2824 | Acc: 0.952222 AT 2.07556 | val_Acc 0.995 | val_AT 1.22975| nb_modif 2 | elaps: 0s
=== END TRAINNING << Time elapsed 102929ms nb threads 2
Epoch 1/400: [===============] 100% | Error 10.8912 | Acc: 0.00777778 AT 19.7667 | val_Acc 0 | val_AT 19.9| nb_modif 4 | elaps: 1s
Epoch 2/400: [===============] 100% | Error 24.6109 | Acc: 0 AT 20 | val_Acc 0 | val_AT 19.9995| nb_modif 6 | elaps: 1s
Epoch 3/400: [===============] 100% | Error 37.8299 | Acc: 0.0111111 AT 19.9311 | val_Acc 0 | val_AT 20| nb_modif 10 | elaps: 3s
Epoch 4/400: [===============] 100% | Error 45.1633 | Acc: 0.0538889 AT 19.5944 | val_Acc 0 | val_AT 20| nb_modif 14 | elaps: 4s
Epoch 5/400: [===============] 100% | Error 47.8024 | Acc: 0.115 AT 18.2611 | val_Acc 0.295 | val_AT 15.155| nb_modif 16 | elaps: 4s
Epoch 6/400: [===============] 100% | Error 48.4682 | Acc: 0.405556 AT 13.2994 | val_Acc 0.52 | val_AT 11.2808| nb_modif 12 | elaps: 3s
Epoch 7/400: [===============] 100% | Error 48.7112 | Acc: 0.602222 AT 10.0706 | val_Acc 0.585 | val_AT 10.2864| nb_modif 9 | elaps: 2s
Epoch 8/400: [===============] 100% | Error 48.8562 | Acc: 0.597778 AT 10.5867 | val_Acc 0.63 | val_AT 9.74143| nb_modif 9 | elaps: 2s
Epoch 9/400: [===============] 100% | Error 48.9512 | Acc: 0.605 AT 10.2306 | val_Acc 0.65 | val_AT 9.38371| nb_modif 10 | elaps: 3s
Epoch 10/400: [===============] 100% | Error 49.0026 | Acc: 0.662222 AT 9.35 | val_Acc 0.6 | val_AT 10.3619| nb_modif 8 | elaps: 2s
Epoch 11/400: [===============] 100% | Error 49.0675 | Acc: 0.538889 AT 11.4267 | val_Acc 0.575 | val_AT 10.6568| nb_modif 10 | elaps: 3s
Epoch 12/400: [===============] 100% | Error 49.1012 | Acc: 0.577222 AT 10.8639 | val_Acc 0.42 | val_AT 13.1233| nb_modif 10 | elaps: 3s
Epoch 13/400: [===============] 100% | Error 49.128 | Acc: 0.509444 AT 11.5494 | val_Acc 0.575 | val_AT 10.3306| nb_modif 11 | elaps: 3s
Epoch 14/400: [===============] 100% | Error 49.1429 | Acc: 0.685556 AT 8.71056 | val_Acc 0.73 | val_AT 8.01165| nb_modif 8 | elaps: 2s
Epoch 15/400: [===============] 100% | Error 49.1539 | Acc: 0.745556 AT 8.01056 | val_Acc 0.64 | val_AT 9.33506| nb_modif 7 | elaps: 2s
Epoch 16/400: [===============] 100% | Error 49.1652 | Acc: 0.671111 AT 8.99389 | val_Acc 0.68 | val_AT 8.64668| nb_modif 8 | elaps: 2s
Epoch 17/400: [===============] 100% | Error 49.1764 | Acc: 0.643889 AT 9.34056 | val_Acc 0.65 | val_AT 9.36323| nb_modif 9 | elaps: 2s
Epoch 18/400: [===============] 100% | Error 49.1856 | Acc: 0.642778 AT 9.49222 | val_Acc 0.635 | val_AT 9.32182| nb_modif 8 | elaps: 2s
Epoch 19/400: [===============] 100% | Error 49.1944 | Acc: 0.699444 AT 8.42389 | val_Acc 0.725 | val_AT 8.22661| nb_modif 8 | elaps: 2s
Epoch 20/400: [===============] 100% | Error 49.2093 | Acc: 0.606111 AT 10.0989 | val_Acc 0.565 | val_AT 10.9211| nb_modif 9 | elaps: 2s
Epoch 21/400: [===============] 100% | Error 49.2192 | Acc: 0.633333 AT 9.68333 | val_Acc 0.61 | val_AT 10.1946| nb_modif 9 | elaps: 2s
Epoch 22/400: [===============] 100% | Error 49.2291 | Acc: 0.596667 AT 10.08 | val_Acc 0.565 | val_AT 10.321| nb_modif 9 | elaps: 2s
Epoch 23/400: [===============] 100% | Error 49.238 | Acc: 0.626667 AT 9.015 | val_Acc 0.59 | val_AT 9.6066| nb_modif 8 | elaps: 2s
Epoch 24/400: [===============] 100% | Error 49.2465 | Acc: 0.646111 AT 8.35889 | val_Acc 0.73 | val_AT 6.96303| nb_modif 7 | elaps: 2s
Epoch 25/400: [===============] 100% | Error 49.2541 | Acc: 0.727778 AT 6.68056 | val_Acc 0.74 | val_AT 6.12982| nb_modif 6 | elaps: 1s
Epoch 26/400: [===============] 100% | Error 49.2628 | Acc: 0.756111 AT 5.95056 | val_Acc 0.725 | val_AT 6.36565| nb_modif 6 | elaps: 1s
Epoch 27/400: [===============] 100% | Error 49.2888 | Acc: 0.711667 AT 6.77056 | val_Acc 0.73 | val_AT 6.30683| nb_modif 6 | elaps: 1s
Epoch 28/400: [===============] 100% | Error 49.3122 | Acc: 0.699444 AT 7.065 | val_Acc 0.83 | val_AT 4.55153| nb_modif 6 | elaps: 1s
Epoch 29/400: [===============] 100% | Error 49.3298 | Acc: 0.775 AT 5.68556 | val_Acc 0.795 | val_AT 5.10276| nb_modif 5 | elaps: 1s
Epoch 30/400: [===============] 100% | Error 49.3513 | Acc: 0.762222 AT 5.93944 | val_Acc 0.81 | val_AT 4.90051| nb_modif 5 | elaps: 1s
Epoch 31/400: [===============] 100% | Error 49.3603 | Acc: 0.690556 AT 7.29556 | val_Acc 0.79 | val_AT 5.5345| nb_modif 7 | elaps: 2s
Epoch 32/400: [===============] 100% | Error 49.3877 | Acc: 0.763889 AT 6.12167 | val_Acc 0.795 | val_AT 5.21267| nb_modif 5 | elaps: 1s
Epoch 33/400: [===============] 100% | Error 49.397 | Acc: 0.726667 AT 6.44944 | val_Acc 0.795 | val_AT 4.94606| nb_modif 6 | elaps: 1s
Epoch 34/400: [===============] 100% | Error 49.4025 | Acc: 0.758333 AT 5.76889 | val_Acc 0.835 | val_AT 4.20473| nb_modif 5 | elaps: 1s
Epoch 35/400: [===============] 100% | Error 49.4946 | Acc: 0.777222 AT 5.34056 | val_Acc 0.835 | val_AT 4.15102| nb_modif 5 | elaps: 1s
Epoch 36/400: [===============] 100% | Error 49.4985 | Acc: 0.837778 AT 4.24056 | val_Acc 0.855 | val_AT 3.82576| nb_modif 3 | elaps: 0s
Epoch 37/400: [===============] 100% | Error 49.509 | Acc: 0.864444 AT 3.68278 | val_Acc 0.9 | val_AT 2.96913| nb_modif 4 | elaps: 1s
Epoch 38/400: [===============] 100% | Error 49.5133 | Acc: 0.89 AT 3.34778 | val_Acc 0.825 | val_AT 4.58485| nb_modif 3 | elaps: 0s
Epoch 39/400: [===============] 100% | Error 49.5394 | Acc: 0.889444 AT 3.29167 | val_Acc 0.825 | val_AT 4.47792| nb_modif 3 | elaps: 0s
Epoch 40/400: [===============] 100% | Error 49.5418 | Acc: 0.938889 AT 2.40389 | val_Acc 0.92 | val_AT 2.56739| nb_modif 2 | elaps: 0s
Epoch 41/400: [===============] 100% | Error 49.567 | Acc: 0.952778 AT 2.05 | val_Acc 0.92 | val_AT 2.55784| nb_modif 2 | elaps: 0s
=== END TRAINNING << Time elapsed 93253ms nb threads 2
Epoch 1/400: [===============] 100% | Error 13.4267 | Acc: 0.00777778 AT 19.7283 | val_Acc 0 | val_AT 19.9| nb_modif 5 | elaps: 1s
Epoch 2/400: [===============] 100% | Error 26.1567 | Acc: 0 AT 20 | val_Acc 0 | val_AT 19.9995| nb_modif 6 | elaps: 1s
Epoch 3/400: [===============] 100% | Error 39.8683 | Acc: 0.0216667 AT 19.8356 | val_Acc 0 | val_AT 20| nb_modif 12 | elaps: 3s
Epoch 4/400: [===============] 100% | Error 46.7873 | Acc: 0.0877778 AT 19.33 | val_Acc 0.035 | val_AT 19.405| nb_modif 18 | elaps: 4s
Epoch 5/400: [===============] 100% | Error 48.9618 | Acc: 0.17 AT 17.1861 | val_Acc 0.32 | val_AT 14.907| nb_modif 20 | elaps: 5s
Epoch 6/400: [===============] 100% | Error 49.4905 | Acc: 0.406111 AT 13.2572 | val_Acc 0.65 | val_AT 9.52954| nb_modif 14 | elaps: 3s
Epoch 7/400: [===============] 100% | Error 49.7408 | Acc: 0.468889 AT 12.2144 | val_Acc 0.495 | val_AT 11.5276| nb_modif 14 | elaps: 3s
Epoch 8/400: [===============] 100% | Error 49.8507 | Acc: 0.393889 AT 13.3372 | val_Acc 0.585 | val_AT 10.4376| nb_modif 14 | elaps: 3s
Epoch 9/400: [===============] 100% | Error 49.8969 | Acc: 0.693889 AT 8.91444 | val_Acc 0.785 | val_AT 7.60219| nb_modif 10 | elaps: 2s
Epoch 10/400: [===============] 100% | Error 49.9341 | Acc: 0.590556 AT 10.64 | val_Acc 0.475 | val_AT 12.243| nb_modif 11 | elaps: 2s
Epoch 11/400: [===============] 100% | Error 49.9659 | Acc: 0.531667 AT 11.3372 | val_Acc 0.55 | val_AT 10.8712| nb_modif 13 | elaps: 3s
Epoch 12/400: [===============] 100% | Error 49.984 | Acc: 0.671667 AT 8.84278 | val_Acc 0.79 | val_AT 6.79436| nb_modif 10 | elaps: 2s
Epoch 13/400: [===============] 100% | Error 49.9961 | Acc: 0.818889 AT 6.85222 | val_Acc 0.82 | val_AT 7.08397| nb_modif 8 | elaps: 2s
Epoch 14/400: [===============] 100% | Error 50.0071 | Acc: 0.744444 AT 8.23944 | val_Acc 0.75 | val_AT 8.06042| nb_modif 8 | elaps: 2s
